,year,state_id,energy_source,generation_megawatthours,energy_type
44975,2015,TX,Solar Thermal and Photovoltaic,400759,Green Energy
44976,2015,TX,Other Biomass,783645,Conventional
44977,2015,TX,Wind,44833365,Green Energy
44978,2015,TX,Wood and Wood Derived Fuels,656580,Conventional
45088,2015,UT,Coal,31656489,Conventional
45089,2015,UT,Geothermal,429517,Green Energy
45090,2015,UT,Hydroelectric Conventional,768773,Green Energy
45091,2015,UT,Natural Gas,8217665,Conventional
45092,2015,UT,Other Gases,8304,Conventional
45094,2015,UT,Petroleum,19732,Conventional
45095,2015,UT,Solar Thermal and Photovoltaic,31859,Green Energy
45096,2015,UT,Other Biomass,85131,Conventional
45097,2015,UT,Wind,625917,Green Energy
45129,2015,VA,Coal,17231426,Conventional
45130,2015,VA,Pumped Storage,-1036382,Green Energy
45131,2015,VA,Hydroelectric Conventional,1158428,Green Energy
45132,2015,VA,Natural Gas,33284216,Conventional
45133,2015,VA,Nuclear,28060358,Green Energy
45135,2015,VA,Petroleum,1107835,Conventional
45136,2015,VA,Other Biomass,1103032,Conventional
45137,2015,VA,Wood and Wood Derived Fuels,3041126,Conventional
45175,2015,VT,Hydroelectric Conventional,1139498,Green Energy
45176,2015,VT,Natural Gas,1493,Conventional
45177,2015,VT,Petroleum,3056,Conventional
45178,2015,VT,Solar Thermal and Photovoltaic,48022,Green Energy
45179,2015,VT,Other Biomass,18993,Conventional
45180,2015,VT,Wind,325365,Green Energy
45181,2015,VT,Wood and Wood Derived Fuels,445620,Conventional
45199,2015,WA,Coal,5051915,Conventional
45200,2015,WA,Pumped Storage,40021,Green Energy
45201,2015,WA,Hydroelectric Conventional,73404916,Green Energy
45202,2015,WA,Natural Gas,13045927,Conventional
45203,2015,WA,Nuclear,8160912,Green Energy
45204,2015,WA,Other Gases,395004,Conventional
45206,2015,WA,Petroleum,21671,Conventional
45207,2015,WA,Solar Thermal and Photovoltaic,790,Green Energy
45208,2015,WA,Other Biomass,298948,Conventional
45209,2015,WA,Wind,7075385,Green Energy
45210,2015,WA,Wood and Wood Derived Fuels,1692254,Conventional
45246,2015,WI,Coal,37180547,Conventional
45247,2015,WI,Hydroelectric Conventional,2340681,Green Energy
45248,2015,WI,Natural Gas,13398775,Conventional
45249,2015,WI,Nuclear,10008183,Green Energy
45251,2015,WI,Petroleum,207750,Conventional
45252,2015,WI,Solar Thermal and Photovoltaic,1417,Green Energy
45253,2015,WI,Other Biomass,571059,Conventional
45254,2015,WI,Wind,1589381,Green Energy
45255,2015,WI,Wood and Wood Derived Fuels,999861,Conventional
45295,2015,WV,Coal,68056093,Conventional
45296,2015,WV,Hydroelectric Conventional,1385043,Green Energy
45297,2015,WV,Natural Gas,1303630,Conventional
45298,2015,WV,Other Gases,29077,Conventional
45300,2015,WV,Petroleum,140214,Conventional
45301,2015,WV,Other Biomass,4980,Conventional
45302,2015,WV,Wind,1376232,Green Energy
45326,2015,WY,Coal,43091189,Conventional
45327,2015,WY,Hydroelectric Conventional,868261,Green Energy
45328,2015,WY,Natural Gas,722304,Conventional
45329,2015,WY,Other Gases,405386,Conventional
45331,2015,WY,Petroleum,44898,Conventional
45332,2015,WY,Wind,3756708,Green Energy
45351,2016,AK,Coal,594139,Conventional
45352,2016,AK,Hydroelectric Conventional,1659152,Green Energy
45353,2016,AK,Natural Gas,3040487,Conventional
45355,2016,AK,Petroleum,831330,Conventional
45356,2016,AK,Other Biomass,43017,Conventional
45357,2016,AK,Wind,169301,Green Energy
45358,2016,AK,Wood and Wood Derived Fuels,0,Conventional
45385,2016,AL,Coal,34258406,Conventional
45386,2016,AL,Hydroelectric Conventional,6984803,Green Energy
45387,2016,AL,Natural Gas,57803618,Conventional
45388,2016,AL,Nuclear,39901879,Green Energy
45389,2016,AL,Other Gases,24053,Conventional
45391,2016,AL,Petroleum,45832,Conventional
45392,2016,AL,Solar Thermal and Photovoltaic,31261,Green Energy
45393,2016,AL,Other Biomass,38110,Conventional
45394,2016,AL,Wood and Wood Derived Fuels,3297136,Conventional
45420,2016,AR,Coal,23800070,Conventional
45421,2016,AR,Pumped Storage,38824,Green Energy
45422,2016,AR,Hydroelectric Conventional,3569986,Green Energy
45423,2016,AR,Natural Gas,18171187,Conventional
45424,2016,AR,Nuclear,13421022,Green Energy
45426,2016,AR,Petroleum,42363,Conventional
45427,2016,AR,Solar Thermal and Photovoltaic,26142,Green Energy
45428,2016,AR,Other Biomass,112707,Conventional
45429,2016,AR,Wood and Wood Derived Fuels,1257121,Conventional
45459,2016,AZ,Coal,30403392,Conventional
45460,2016,AZ,Pumped Storage,58630,Green Energy
45461,2016,AZ,Hydroelectric Conventional,7167763,Green Energy
45462,2016,AZ,Natural Gas,34182808,Conventional
45463,2016,AZ,Nuclear,32377477,Green Energy
45464,2016,AZ,Petroleum,51595,Conventional
45465,2016,AZ,Solar Thermal and Photovoltaic,3765825,Green Energy
45466,2016,AZ,Other Biomass,38242,Conventional
45467,2016,AZ,Wind,541582,Green Energy
45468,2016,AZ,Wood and Wood Derived Fuels,176136,Conventional
45492,2016,CA,Coal,318876,Conventional
45493,2016,CA,Geothermal,11457299,Green Energy
45494,2016,CA,Pumped Storage,-259349,Green Energy
45495,2016,CA,Hydroelectric Conventional,28942121,Green Energy
45496,2016,CA,Natural Gas,97073664,Conventional
45497,2016,CA,Nuclear,18907578,Green Energy
45498,2016,CA,Other Gases,1426816,Conventional
45500,2016,CA,Petroleum,175581,Conventional
45501,2016,CA,Solar Thermal and Photovoltaic,18806711,Green Energy
45502,2016,CA,Other Biomass,2909930,Conventional
45503,2016,CA,Wind,13509039,Green Energy
45504,2016,CA,Wood and Wood Derived Fuels,3029285,Conventional
45555,2016,CO,Coal,29948675,Conventional
45556,2016,CO,Pumped Storage,-294186,Green Energy
45557,2016,CO,Hydroelectric Conventional,1902571,Green Energy
45558,2016,CO,Natural Gas,12679439,Conventional
45560,2016,CO,Petroleum,6975,Conventional
45561,2016,CO,Solar Thermal and Photovoltaic,538109,Green Energy
45562,2016,CO,Other Biomass,76483,Conventional
45563,2016,CO,Wind,9421204,Green Energy
45564,2016,CO,Wood and Wood Derived Fuels,85822,Conventional
45600,2016,CT,Coal,177370,Conventional
45601,2016,CT,Pumped Storage,5587,Green Energy
45602,2016,CT,Hydroelectric Conventional,224145,Green Energy
45603,2016,CT,Natural Gas,17951503,Conventional
45604,2016,CT,Nuclear,16575492,Green Energy
45606,2016,CT,Petroleum,91735,Conventional
45607,2016,CT,Solar Thermal and Photovoltaic,24518,Green Energy
45608,2016,CT,Other Biomass,618838,Conventional
45609,2016,CT,Wind,12742,Green Energy
45610,2016,CT,Wood and Wood Derived Fuels,237232,Conventional
45639,2016,DC,Natural Gas,22702,Conventional
45640,2016,DC,Petroleum,1001,Conventional
45641,2016,DC,Other Biomass,52771,Conventional
45649,2016,DE,Coal,479350,Conventional
45650,2016,DE,Natural Gas,7787469,Conventional
45651,2016,DE,Other Gases,277477,Conventional
45652,2016,DE,Petroleum,62571,Conventional
45653,2016,DE,Solar Thermal and Photovoltaic,51086,Green Energy
45654,2016,DE,Other Biomass,67987,Conventional
45655,2016,DE,Wind,5321,Green Energy
45679,2016,FL,Coal,39429468,Conventional
45680,2016,FL,Hydroelectric Conventional,174551,Green Energy
45681,2016,FL,Natural Gas,158495445,Conventional
45682,2016,FL,Nuclear,29320022,Green Energy
45683,2016,FL,Other Gases,4716,Conventional
45685,2016,FL,Petroleum,2820303,Conventional
45686,2016,FL,Solar Thermal and Photovoltaic,223983,Green Energy
45687,2016,FL,Other Biomass,2671282,Conventional
45688,2016,FL,Wood and Wood Derived Fuels,1971856,Conventional
45725,2016,GA,Coal,37890474,Conventional
45726,2016,GA,Pumped Storage,-993024,Green Energy
45727,2016,GA,Hydroelectric Conventional,3372677,Green Energy
45728,2016,GA,Natural Gas,52862464,Conventional
45729,2016,GA,Nuclear,34480662,Green Energy
45731,2016,GA,Petroleum,211845,Conventional
45732,2016,GA,Solar Thermal and Photovoltaic,880923,Green Energy
45733,2016,GA,Other Biomass,270887,Conventional
45734,2016,GA,Wood and Wood Derived Fuels,4302529,Conventional
45769,2016,HI,Coal,1497380,Conventional
45770,2016,HI,Geothermal,260102,Green Energy
45771,2016,HI,Hydroelectric Conventional,90849,Green Energy
45772,2016,HI,Other Gases,51006,Conventional
45774,2016,HI,Petroleum,6640316,Conventional
45775,2016,HI,Solar Thermal and Photovoltaic,88511,Green Energy
45776,2016,HI,Other Biomass,359466,Conventional
